block_mined	gas_price	round_gp_10gwei
5000053	70000000000	700.0
5000053	66000000000	660.0
5000053	66000000000	660.0
5000053	60000000000	600.0
5000053	60000000000	600.0
5000053	60000000000	600.0
5000053	60000000000	600.0
5000053	60000000000	600.0
5000053	56425865216	560.0
5000053	55000000000	550.0
5000053	54000000000	540.0
5000053	51000000000	510.0
5000053	50968750000	500.0
5000053	50000000000	500.0
5000053	50000000000	500.0
5000053	45636362240	450.0
5000053	44000000000	440.0
5000053	42000000000	420.0
5000053	41000000000	410.0
5000053	41000000000	410.0
5000053	41000000000	410.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	40000000000	400.0
5000053	38000000000	380.0
5000053	35000000000	350.0
5000053	35000000000	350.0
5000053	31500000000	310.0
5000053	31000000000	310.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	30000000000	300.0
5000053	29093750000	290.0
5000053	29000000000	290.0
5000053	29000000000	290.0
5000053	29000000000	290.0
5000053	27000000000	270.0
5000053	26811938816	260.0
5000053	25000000000	250.0
5000053	25000000000	250.0
5000053	25000000000	250.0
5000053	23379103744	230.0
5000053	23000000000	230.0
5000053	23000000000	230.0
5000053	22900000000	220.0
5000053	22900000000	220.0
5000053	22900000000	220.0
5000053	22900000000	220.0
5000053	22062500000	220.0
5000053	22000000000	220.0
5000053	22000000000	220.0
5000053	22000000000	220.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21900000000	210.0
5000053	21281250000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	21000000000	210.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	20000000000	200.0
5000053	19900000000	190.0
5000053	19122386944	190.0
5000053	17062685696	170.0
5000053	16593750000	160.0
5000053	16000000000	160.0
5000053	15000000000	150.0
5000053	15000000000	150.0
5000053	12687500000	120.0
5000053	12000000000	120.0
5000053	12000000000	120.0
5000053	12000000000	120.0
5000053	11197860864	110.0
5000053	10950000000	100.0
5000053	10950000000	100.0
5000053	10950000000	100.0
5000053	10100000000	100.0
5000053	10000000010	100.0
5000053	10000000001	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	10000000000	100.0
5000053	8000000000	80.0
5000053	8000000000	80.0
5000053	8000000000	80.0
5000053	6000000000	60.0
5000054	100000000000	1000.0
5000054	60000000000	600.0
5000054	60000000000	600.0
5000054	55000000000	550.0
5000054	42000000000	420.0
5000054	41000000000	410.0
5000054	40000000000	400.0
5000054	32000000000	320.0
5000054	30000000000	300.0
5000054	30000000000	300.0
5000054	30000000000	300.0
5000054	29000000000	290.0
5000054	29000000000	290.0
5000054	29000000000	290.0
5000054	29000000000	290.0
5000054	24000000000	240.0
5000054	21900000000	210.0
5000054	21000000000	210.0
5000054	20000000000	200.0
5000054	20000000000	200.0
5000054	20000000000	200.0
5000054	20000000000	200.0
5000054	20000000000	200.0
5000054	20000000000	200.0
5000054	20000000000	200.0
5000054	19000000000	190.0
5000054	13000000000	130.0
5000054	10100000000	100.0
5000054	8000000000	80.0
5000054	8000000000	80.0
5000054	8000000000	80.0
5000054	6700001000	60.0
5000054	6700000000	60.0
5000054	6000000000	60.0
5000054	6000000000	60.0
5000054	5865646304	50.0
5000054	5200000000	50.0
5000054	5200000000	50.0
5000054	5100000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	5000000000	50.0
5000054	4914000000	40.0
5000054	4010000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000054	4000000000	40.0
5000055	1000000000	10.0
5000055	1000000000	10.0
5000055	1000000000	10.0
5000055	1000000000	10.0
5000055	1000000000	10.0
5000055	1000000000	10.0
5000055	1000000000	10.0
5000055	134000000000	1340.0
5000055	128000000000	1280.0
5000055	102000000000	1020.0
5000055	100000000000	1000.0
5000055	100000000000	1000.0
5000055	100000000000	1000.0
5000055	100000000000	1000.0
5000055	100000000000	1000.0
5000055	100000000000	1000.0
5000055	100000000000	1000.0
5000055	99000000000	990.0
5000055	90000000000	900.0
5000055	66000000000	660.0
5000055	66000000000	660.0
5000055	60000000000	600.0
5000055	60000000000	600.0
5000055	60000000000	600.0
5000055	54000000000	540.0
5000055	51900000000	510.0
5000055	50000000000	500.0
5000055	50000000000	500.0
5000055	41000000000	410.0
5000055	41000000000	410.0
5000055	40000000000	400.0
5000055	40000000000	400.0
5000055	40000000000	400.0
5000055	40000000000	400.0
5000055	40000000000	400.0
5000055	40000000000	400.0
5000055	35000000000	350.0
5000055	34000000000	340.0
5000055	30000000000	300.0
5000055	30000000000	300.0
5000055	30000000000	300.0
5000055	30000000000	300.0
5000055	30000000000	300.0
5000055	30000000000	300.0
5000055	30000000000	300.0
5000055	29000000000	290.0
5000055	29000000000	290.0
5000055	27000000000	270.0
5000055	25000000000	250.0
5000055	25000000000	250.0
5000055	23000000000	230.0
5000055	22900000000	220.0
5000055	22900000000	220.0
5000055	22000000000	220.0
5000055	22000000000	220.0
5000055	22000000000	220.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21900000000	210.0
5000055	21000000000	210.0
5000055	21000000000	210.0
5000055	21000000000	210.0
5000055	21000000000	210.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	20000000000	200.0
5000055	16000000000	160.0
5000055	15000000000	150.0
5000055	10000000001	100.0
5000055	10000000000	100.0
5000055	10000000000	100.0
5000055	10000000000	100.0
5000055	8100000000	80.0
5000055	8000000000	80.0
5000055	5000000000	50.0
5000055	4680000000	40.0
5000055	4100000000	40.0
5000055	4000000001	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000055	4000000000	40.0
5000056	130000000000	1300.0
5000056	128000000000	1280.0
5000056	128000000000	1280.0
5000056	128000000000	1280.0
5000056	128000000000	1280.0
5000056	102000000000	1020.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	100000000000	1000.0
5000056	94000000000	940.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	90000000000	900.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	66000000000	660.0
5000056	60000000000	600.0
5000056	60000000000	600.0
5000056	60000000000	600.0
5000056	54000000000	540.0
5000056	51900000000	510.0
5000056	51900000000	510.0
5000056	50000000000	500.0
5000056	50000000000	500.0
5000056	50000000000	500.0
5000056	50000000000	500.0
5000056	50000000000	500.0
5000056	48000000000	480.0
5000056	46648363270	460.0
5000056	46648362270	460.0
5000056	46648262270	460.0
5000056	41000000000	410.0
5000056	41000000000	410.0
5000056	41000000000	410.0
5000056	41000000000	410.0
5000056	41000000000	410.0
5000056	41000000000	410.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	40000000000	400.0
5000056	39856713728	390.0
5000056	31277945580	310.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000056	30000000000	300.0
5000057	134000000000	1340.0
5000057	100000000000	1000.0
5000057	100000000000	1000.0
5000057	90000000000	900.0
5000057	67775397888	670.0
5000057	66000000000	660.0
5000057	66000000000	660.0
5000057	66000000000	660.0
5000057	66000000000	660.0
5000057	66000000000	660.0
5000057	66000000000	660.0
5000057	54000000000	540.0
5000057	54000000000	540.0
5000057	41000000000	410.0
5000057	40000000000	400.0
5000057	40000000000	400.0
5000057	40000000000	400.0
5000057	35000000000	350.0
5000057	33000000000	330.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	30000000000	300.0
5000057	29875000000	290.0
5000057	29000000000	290.0
5000057	29000000000	290.0
5000057	29000000000	290.0
5000057	29000000000	290.0
5000057	29000000000	290.0
5000057	29000000000	290.0
5000057	28663099392	280.0
5000057	25000000000	250.0
5000057	25000000000	250.0
5000057	25000000000	250.0
5000057	25000000000	250.0
5000057	25000000000	250.0
5000057	25000000000	250.0
5000057	24000000000	240.0
5000057	24000000000	240.0
5000057	23000000000	230.0
5000057	23000000000	230.0
5000057	23000000000	230.0
5000057	23000000000	230.0
5000057	23000000000	230.0
5000057	23000000000	230.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22900000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	22000000000	220.0
5000057	21900000000	210.0
5000057	21900000000	210.0
5000057	21900000000	210.0
5000057	21900000000	210.0
5000057	21900000000	210.0
5000057	21900000000	210.0
5000057	21000000000	210.0
5000057	21000000000	210.0
5000058	60000000000	600.0
5000058	50000000000	500.0
5000058	41000000000	410.0
5000058	30000000000	300.0
5000058	30000000000	300.0
5000058	29000000000	290.0
5000058	22900000000	220.0
5000058	22900000000	220.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21900000000	210.0
5000058	21000000000	210.0
5000058	21000000000	210.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	20000000000	200.0
5000058	15000000000	150.0
5000058	13000000000	130.0
5000058	12000000000	120.0
5000058	10000000001	100.0
5000058	10000000000	100.0
5000058	10000000000	100.0
5000058	10000000000	100.0
5000058	8000000000	80.0
5000058	8000000000	80.0
5000058	8000000000	80.0
5000058	7000000000	70.0
5000058	6000000000	60.0
5000058	5100000000	50.0
5000058	5000000000	50.0
5000058	5000000000	50.0
5000058	5000000000	50.0
5000058	4100000000	40.0
5000058	4000000000	40.0
5000058	4000000000	40.0
5000059	134000000000	1340.0
5000059	130000000000	1300.0
5000059	128000000000	1280.0
5000059	100000000000	1000.0
5000059	100000000000	1000.0
5000059	100000000000	1000.0
5000059	90000000000	900.0
5000059	90000000000	900.0
5000059	90000000000	900.0
5000059	64298504192	640.0
5000059	60000000000	600.0
5000059	56197009408	560.0
5000059	51900000000	510.0
5000059	50000000000	500.0
5000059	50000000000	500.0
5000059	41000000000	410.0
5000059	41000000000	410.0
5000059	41000000000	410.0
5000059	41000000000	410.0
5000059	41000000000	410.0
5000059	41000000000	410.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	40000000000	400.0
5000059	37000000000	370.0
5000059	34484842496	340.0
5000059	32850000000	320.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	30000000000	300.0
5000059	29000000000	290.0
5000059	29000000000	290.0
5000059	29000000000	290.0
5000059	29000000000	290.0
5000059	29000000000	290.0
5000059	25000000000	250.0
5000059	25000000000	250.0
5000059	25000000000	250.0
5000059	25000000000	250.0
5000059	23000000000	230.0
5000059	23000000000	230.0
5000059	23000000000	230.0
5000059	23000000000	230.0
5000059	22900000000	220.0
5000059	22900000000	220.0
5000059	22000000000	220.0
5000059	22000000000	220.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	21900000000	210.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	20000000000	200.0
5000059	18000000000	180.0
5000059	13000000000	130.0
5000059	10950000000	100.0
5000059	10950000000	100.0
5000059	10950000000	100.0
5000059	10100000000	100.0
5000059	10000000010	100.0
5000059	10000000001	100.0
5000059	10000000000	100.0
5000059	10000000000	100.0
5000059	10000000000	100.0
5000059	8000000000	80.0
5000059	8000000000	80.0
5000059	8000000000	80.0
5000059	5000000000	50.0
5000059	4680000000	40.0
5000059	4100000000	40.0
5000059	4010000000	40.0
5000059	4010000000	40.0
5000059	4000000001	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
5000059	4000000000	40.0
